customer_id,first_name,last_name,email,phone,date_of_birth,gender,address_line1,address_line2,city,state,postal_code,country,registration_date,is_premium,preferred_language,marketing_consent
e3b01864-896d-4b75-be86-b0f2f4f7d5ea,Eric,Moran,isabellawilliams@example.org,364.620.8656x7566,1963-11-07,Other,861 Marcus Turnpike,Apt. 472,South Heather,Maine,19483,Cote d'Ivoire,2024-02-05,FALSE,Spanish,FALSE
f4c48e28-68ff-491e-8be4-0a94e068d446,Linda,Gonzalez,coxmelissa@example.org,+1-826-462-0157x20185,1987-04-20,F,01367 Watts Extensions Suite 176,Suite 750,North Christopherfort,Tennessee,88160,United States of America,2024-09-18,TRUE,German,FALSE
8772563a-149a-40da-9759-f6bd756e6a46,Jeffrey,Matthews,vhill@example.org,001-726-376-4921,1993-03-16,M,0688 Brown Villages,Apt. 312,North Angela,Massachusetts,16628,Armenia,2023-11-28,FALSE,Spanish,TRUE
49f3b905-4e8d-4895-868e-3fb6e8faf661,Bailey,Delgado,hartmelissa@example.org,518-645-8260,1947-10-11,Other,872 Neal Pike Suite 988,,Lake Corey,Arizona,31578,Argentina,2024-01-13,TRUE,English,TRUE
34f28a60-ae65-4ab3-8e47-a60ad2d8767c,Donald,Chase,susanguzman@example.org,001-654-829-6184,1988-11-07,F,7146 Amanda Cliffs,,Wandaborough,Virginia,49278,Mongolia,2025-01-11,FALSE,German,TRUE
f0e22947-4149-4d46-a17f-622cbc37ab7d,Deborah,Dixon,roberthernandez@example.com,(309)731-4181x8615,2006-07-05,Other,2340 Nicholas Forges Suite 112,,Briannafort,Connecticut,69832,Guernsey,2025-02-14,FALSE,German,TRUE
b79c94bd-0700-415e-be9f-605b0c84577c,Ashley,Campbell,catherine02@example.com,001-462-458-8967x92408,1954-05-06,F,405 Erika Manor Suite 275,Suite 844,Meyerbury,Maryland,83814,Togo,2023-10-26,FALSE,German,FALSE
3140e5db-7a1b-49b9-bdbc-2a6aa84b4f0a,Stacey,Russell,megan11@example.net,212.890.1487,1990-09-15,F,7881 Smith Field,Apt. 685,Lake Donna,North Dakota,90164,New Caledonia,2023-09-21,FALSE,Spanish,TRUE
80282977-1843-4cd5-8c78-9d1352a27c9d,Catherine,Oconnell,gregoryrichardson@example.org,650.967.6251x53814,1964-08-11,F,09634 Savannah River Suite 050,,Murphystad,Connecticut,01176,Guernsey,2025-07-11,FALSE,French,FALSE
7c0385e6-cfdb-4b80-bc03-8817ea625111,Jennifer,Morales,garciatravis@example.org,782.861.7024x37654,2005-05-07,M,417 Martin Knoll,,Smithborough,Delaware,25347,Finland,2023-09-20,TRUE,English,TRUE
a5912102-4848-41cb-99d2-0d2b56ede516,Dennis,Fisher,rachel23@example.com,+1-341-267-8725x68621,1953-03-20,M,8030 Jordan Ranch,,South Timothyport,New York,11329,Senegal,2024-07-18,FALSE,Spanish,TRUE
e4209b98-1a83-4e17-9001-df07d225fd1e,John,Hernandez,johnwang@example.com,001-536-337-1892x392,1953-08-21,M,43260 Christopher Center Suite 684,Apt. 356,Brownchester,Tennessee,07271,Gabon,2023-11-13,TRUE,Spanish,FALSE
d885c706-5e65-46ea-b5cb-e8289c5e8589,Joseph,Ramirez,jennifer35@example.org,(300)805-3474,1957-03-19,Other,5541 Elizabeth Springs Apt. 555,Suite 343,Millerville,Florida,83018,Samoa,2024-11-29,FALSE,German,TRUE
c6f0961e-90bd-4e81-98b3-e1fcf043b6d9,David,Willis,jamesgriffin@example.org,289-454-7382,1957-09-05,Other,485 West Stravenue Apt. 617,,Millshaven,Alaska,22381,Netherlands Antilles,2024-03-19,FALSE,French,FALSE
c4c19f7a-4b1e-4eeb-b641-75d166b743e0,Heather,Anderson,sosabruce@example.net,867.888.1278,1971-11-30,Other,20293 Natasha Turnpike Suite 884,,Melissaport,Virginia,35695,Micronesia,2023-11-20,FALSE,German,TRUE
50f9babe-6436-4f07-863a-aad16abc98f8,George,Williams,kellybowman@example.com,(740)733-8105,1950-04-20,F,269 Nguyen Centers Apt. 534,,West Teresa,Ohio,86656,Trinidad and Tobago,2025-04-15,FALSE,French,TRUE
725f669d-489f-4069-a343-ef0f5cf5215c,Sheila,Aguilar,qbautista@example.net,+1-598-837-3543x9627,1969-09-20,F,1727 Lisa Fall,,New Tracy,Washington,24147,Oman,2024-03-26,TRUE,French,FALSE
beff2a31-c22d-4d25-9118-ea2d378cef66,Andrew,Martin,lisamcdaniel@example.org,421-263-7618,1985-09-08,M,6010 David Trail,,West Douglastown,Alabama,14439,Mauritius,2025-03-13,FALSE,English,TRUE
3b61c9ae-0264-43f4-930e-77699604a09a,Loretta,Farrell,harristimothy@example.net,224.257.2308x481,1951-08-19,Other,86203 Jeremy Lights Apt. 543,,Mcdanielville,New York,22725,Bouvet Island (Bouvetoya),2024-02-10,FALSE,English,TRUE
484b5c6b-5a5c-4757-a3dc-466f0c11b17b,Cristian,Sosa,charles51@example.com,409-822-6859,1954-11-09,Other,451 Hendricks Shore Suite 410,,Port Diana,Massachusetts,19870,Iceland,2024-07-31,FALSE,German,TRUE
c69e6e94-f4a0-428e-ab40-c077a31ae758,Jennifer,Floyd,hbriggs@example.net,(742)415-2265x57676,1999-03-22,M,6878 Patel View,,South Christopher,Virginia,55792,Malta,2024-11-10,FALSE,French,FALSE
967574a1-93cf-4fff-b888-d90fb54dbed6,Kimberly,Shepherd,jacquelineyoung@example.org,705.487.2105,1964-09-08,M,86333 Julie Crest Apt. 606,,Brianville,Texas,76733,Barbados,2024-08-24,TRUE,Spanish,FALSE
e9c4f717-35aa-4ee8-80b6-ec628d2ed0f9,Mary,Harrell,thomasdonald@example.org,609-962-2728,1972-08-21,F,0412 Nicole Bypass Apt. 820,,Wallmouth,Oklahoma,93746,Switzerland,2024-03-07,FALSE,French,TRUE
f95b301c-1e2e-493e-a0a6-7fc5a182490e,Samantha,Shaw,rodneymoore@example.org,962.736.9036x28917,1989-01-18,F,2056 Joseph Cove Apt. 595,,East Julianside,Connecticut,09062,Croatia,2024-11-25,FALSE,English,FALSE
16c6676c-7cd5-409b-b5b4-c373cb19f819,Alex,Browning,andrealittle@example.org,241.799.0970,1950-12-23,Other,54683 Walton Stream Suite 215,,Mosleyhaven,Connecticut,66322,Sri Lanka,2025-04-13,FALSE,German,TRUE
24fc867b-399b-41ac-8145-b54616ccc479,Edward,Matthews,cwoods@example.com,(727)911-3322,1998-01-29,Other,4596 Pamela Trail,,Allenland,Georgia,74805,Niue,2024-09-09,FALSE,Spanish,TRUE
337fb510-7a02-4e72-b66a-d33a03fabcff,Connor,Smith,amy17@example.org,452.942.1495x511,1962-03-10,Other,7219 Williams Walks Suite 669,,South Michael,South Carolina,41611,Holy See (Vatican City State),2023-10-23,FALSE,French,FALSE
61fe8b99-9b76-434a-8b36-3c393ed2cb67,Evelyn,Hunter,natalie09@example.net,8383021462,1959-10-24,Other,1577 Rodriguez Falls Apt. 663,,Murphymouth,Michigan,79716,Libyan Arab Jamahiriya,2024-02-01,TRUE,English,TRUE
b4706aba-f9bc-429d-80a7-ec4aebc166f4,Jacqueline,Alvarez,shawn82@example.com,(835)990-9605,1959-02-27,F,06442 Donald Harbor,,Millermouth,Nebraska,69284,Croatia,2025-01-21,FALSE,Spanish,TRUE
74b719bf-6052-4596-87aa-28ed33483e59,Patricia,White,davisrachel@example.com,001-242-535-6778x26596,1949-12-05,Other,5027 Victor Island,,Port Tarachester,Kentucky,68749,Saint Helena,2023-08-22,FALSE,English,TRUE
6ddcbf41-1bcf-4f1b-b9ec-5e5d786b1bb0,Vanessa,Harding,cynthiafowler@example.net,503-736-8296,1958-11-28,F,905 Smith Inlet,,Lake Victormouth,Nebraska,54291,Guinea,2024-05-19,TRUE,French,TRUE
6b4d3152-d617-4d9b-8e36-0ebac483cbbc,Maria,Simmons,daniel27@example.com,(328)392-8664x649,1999-06-24,M,09617 Cynthia Parkway,,Lake Kellychester,Indiana,29714,Singapore,2024-08-07,FALSE,Spanish,TRUE
bd1dd176-1703-4386-8134-383d7b13024e,Andrea,Wilson,wsampson@example.com,(260)253-8444x46306,1946-06-03,M,8955 Susan Meadows,Apt. 863,Pooleshire,Nevada,17392,Wallis and Futuna,2024-12-26,FALSE,English,TRUE
1b3fc67a-4246-4be9-b337-59559d652f79,Peter,Chandler,hstrong@example.org,(331)228-1964x82531,1974-05-27,Other,920 Ashley Burg,,South Cynthia,Wyoming,47440,Colombia,2024-02-22,FALSE,English,TRUE
f019cfba-59c4-4822-aecc-5bacdbec1296,Denise,Walker,amandasanchez@example.com,001-440-641-2091x17911,1962-06-18,Other,17536 Travis Brooks,Suite 171,Lake Robert,Massachusetts,83541,United States of America,2024-08-04,FALSE,Spanish,TRUE
0c541e25-5d60-4b04-bf35-8281e6599f5a,Lindsey,White,bergerdonna@example.net,+1-601-355-7998x028,1957-10-04,Other,088 Javier Lakes,,East Anthonyberg,Iowa,11438,Saint Lucia,2025-02-07,FALSE,Spanish,FALSE
346f44ae-5e66-4620-a88b-c910427fa28a,Shelby,Adams,fgonzalez@example.com,001-684-877-6863x423,1951-08-21,M,37676 Cabrera Road Apt. 966,,New Michael,South Dakota,08924,Korea,2023-12-27,FALSE,Spanish,FALSE
54ddbdeb-d4be-4d40-879e-49d5d6030790,Pamela,Rubio,brenda49@example.net,756.401.2562x53135,1997-09-05,Other,05053 Bradley Islands Apt. 816,Suite 938,North Ann,Virginia,80180,Yemen,2025-07-06,FALSE,German,TRUE
503feab6-0bdb-406e-af2e-3db290e9e211,Lindsay,Powers,bfleming@example.com,733-807-7046x11729,1960-09-21,M,0907 Anderson Lodge,,New Samanthaton,Michigan,85013,Andorra,2023-10-12,FALSE,German,FALSE
13b2f84f-8cc0-47f2-aed4-8bc163d8e731,Terry,Gallegos,rcummings@example.com,001-756-318-5790x64771,1946-08-17,M,02156 George Field,,Lisaside,Alabama,90710,Trinidad and Tobago,2023-09-29,FALSE,German,TRUE
cfb57776-49a6-4ba8-b674-ec4a86c2418a,Jordan,Glover,williamskevin@example.com,996-342-2971x25296,1980-02-21,F,774 Barton Orchard,,North Joseph,Maine,93743,Belize,2024-05-20,FALSE,German,FALSE
5ce2655c-9f25-40e4-80d6-6c85e79cf190,Angelica,Salas,heatherjones@example.com,7305376371,2000-01-10,M,7281 Jeffery Lakes Suite 798,,Port Ricardo,California,36917,Jamaica,2023-12-25,TRUE,French,TRUE
e0f78352-a115-4588-8381-2af29fbac56e,Gina,Lynn,thomasnancy@example.net,930-772-4078,1962-09-15,F,156 Edward Parkway,,Romeroton,New Hampshire,36229,Heard Island and McDonald Islands,2023-11-03,FALSE,English,FALSE
2ee0fce2-728b-43dc-aa18-4da1de6b9bd7,Brandon,Reyes,mlee@example.com,(294)589-7861,1952-03-11,Other,00943 Amanda Harbor,,New Holly,Montana,51869,India,2023-11-06,FALSE,Spanish,TRUE
ca53947e-aac8-45d0-9b16-6ed3d7fc0c3a,Jeffrey,Holloway,tyler23@example.com,+1-749-340-1289x7432,1955-12-22,Other,7207 Cook Fall,Suite 120,Tarashire,Alabama,64504,Tunisia,2024-02-28,FALSE,Spanish,FALSE
ff0c645b-24bc-4828-9d7c-bebd0b758a9a,Thomas,Williams,bradleyveronica@example.org,682.721.1457x75847,1975-11-08,F,4589 Rodriguez Spur,,East Tiffanybury,Texas,19065,Guinea-Bissau,2024-09-09,FALSE,German,TRUE
93c6e189-e1ab-496b-ba19-e67d328f200f,Anthony,Lane,vhoward@example.org,761.748.7824,1971-03-31,M,4309 Flowers Crossing Suite 795,,Danieltown,New York,90354,Cameroon,2024-08-16,TRUE,Spanish,TRUE
fad104c5-9bec-4e6c-8aa6-9b3a35dacbee,Erin,Mills,cindy24@example.com,214-807-0349x1074,1968-08-09,M,42548 Stephanie Station,,Douglasborough,Nevada,77207,Uruguay,2023-10-21,FALSE,Spanish,TRUE
4623048a-39a9-4234-b4f0-937290807faf,Kelly,Johnson,john66@example.com,444-594-2965,1961-08-25,F,8344 Kenneth Road,,Gardnerfurt,Nevada,13089,Burundi,2024-10-02,FALSE,Spanish,FALSE
8d60f32f-2ffe-4cb7-9a74-4c665b462f85,Scott,Edwards,taylor67@example.com,(470)680-6129x43985,1948-04-11,F,60787 Christopher Groves Apt. 591,,Arianamouth,Arkansas,16418,Saint Vincent and the Grenadines,2024-11-16,TRUE,English,TRUE
7ea6cc00-a9de-4910-99dc-38df618eafff,Emily,Stevenson,mileszachary@example.net,001-272-432-4407x9311,1985-09-21,M,133 Thomas Village,,Myersville,Maryland,53527,Liberia,2024-01-09,FALSE,German,TRUE
23788842-6999-4983-804c-3af191220f06,Lori,Skinner,lorraine79@example.org,(320)922-3288x37744,1969-08-19,F,6176 Hernandez Haven Suite 196,Apt. 940,Williamsstad,Florida,61830,Turkmenistan,2025-03-03,TRUE,Spanish,TRUE
fd0ff19d-7f8a-44ba-87d7-5fd8928f205a,Stephen,Smith,michaelfoley@example.net,758.968.1225,1993-04-20,Other,4617 Estes Rest,,New Jeanette,North Carolina,86865,Malta,2024-03-08,TRUE,German,TRUE
ef6d58ef-179e-46e9-9963-a63a8560c358,David,Nguyen,breanna61@example.org,5233117753,2005-11-12,M,661 Cheryl Crescent,,Port Karenmouth,Wisconsin,49564,New Caledonia,2024-12-22,FALSE,Spanish,TRUE
ba210c42-fb56-484a-99b5-344f982b0603,Mary,Mclean,daniel76@example.org,+1-598-333-4774x3326,1984-03-31,M,130 Patricia Lake,,Carrollland,Michigan,24789,Pitcairn Islands,2025-03-08,FALSE,German,TRUE
62d18ac0-4fa2-4a7e-80ec-8c5629b99fa9,Susan,Chandler,nlee@example.net,385.459.8217x6619,1997-11-16,Other,17309 Johnson View Suite 465,Apt. 241,Port April,South Carolina,66043,Georgia,2024-06-25,FALSE,English,FALSE
b6b6efd0-f121-4ddd-8620-18823c8af986,Christine,Gardner,aguilarsharon@example.com,+1-200-556-4350x2385,1978-03-22,Other,905 Stephanie Rapid,,New Timothyberg,Louisiana,95309,Armenia,2023-11-08,FALSE,English,TRUE
762b07ba-d01e-47fb-82ac-f4a8dd49df18,Austin,Romero,ryan43@example.org,2038896087,1996-09-27,F,266 Darrell Crest Suite 535,Suite 033,New Alejandrochester,West Virginia,99141,Tuvalu,2025-05-08,FALSE,French,TRUE
ba87fc0e-4dde-44f6-82be-dc78ece9f5b8,Laura,Bradley,marksjohn@example.org,502-672-4055,1953-06-18,M,1114 Troy Street Suite 374,,Kimberlyport,Tennessee,32509,Malta,2025-07-13,TRUE,Spanish,FALSE
149daa01-29d6-4e34-978c-f4b6870177fa,Joseph,Wolfe,brownrachel@example.net,+1-774-413-2834x831,1947-01-28,Other,771 Victor Bypass,Suite 496,Margaretland,Arkansas,37082,Timor-Leste,2024-12-05,FALSE,French,TRUE
4e6cc02c-e090-4d82-ab1c-e44542e077d3,Patrick,Smith,ccruz@example.org,762.268.0408,2006-07-25,F,9305 Glenn Tunnel Apt. 186,,Micheleside,New Jersey,56053,Montserrat,2025-02-28,FALSE,Spanish,FALSE
513f3351-9b0f-4b42-b65e-45d726065584,Ashley,Stone,susanmcdonald@example.org,(804)241-3845,1986-07-10,Other,4490 Kurt Shore Suite 427,,Smithtown,New Jersey,05351,Guinea-Bissau,2024-08-26,FALSE,Spanish,FALSE
9a794ae6-bbc9-48c0-a6e4-11084d2bb9e5,Dana,Hawkins,fbrown@example.com,+1-485-417-2444x723,2003-12-03,M,10287 Williams Stravenue,,North Stephanie,Kentucky,34244,Andorra,2025-01-27,FALSE,English,TRUE
fc152be8-c9dc-4e47-9735-cc735f0e18c4,Megan,Atkinson,burkemichael@example.org,471.281.3359x56164,1966-11-09,M,6574 Ethan Cape Suite 290,,New Jasonmouth,North Carolina,94318,Slovakia (Slovak Republic),2025-03-18,FALSE,French,FALSE
02de742c-83ef-45e8-8f4e-e8ab4308557b,William,Perkins,shelby69@example.org,+1-226-911-3989x86818,1989-06-29,Other,4394 Mark Union Suite 375,,Lake Johnchester,Mississippi,10946,Guinea,2024-10-28,FALSE,German,TRUE
063d15c6-a0e8-4aae-a1cc-183073060037,William,Melendez,cjacobs@example.com,692.683.6929,1967-11-17,Other,16682 Chen Trail Apt. 270,Apt. 164,Newtonberg,Arizona,57048,Anguilla,2025-02-05,FALSE,English,FALSE
b1831c4e-904e-40b3-9d19-fdc17de5379b,Gary,Jones,wstrong@example.org,(783)941-5599x9101,2006-08-09,F,764 Graves Street Apt. 981,Apt. 099,Emilymouth,Missouri,42501,Kazakhstan,2024-01-04,FALSE,German,FALSE
db4790bd-8c88-4a3a-82cb-9c30a6127210,William,Chapman,halltrevor@example.org,001-788-498-6456,1954-05-19,Other,368 Andrews Ridges,,Coryport,Hawaii,16039,France,2024-03-19,FALSE,French,FALSE
7c19a888-26d5-4069-9968-b6c9f68c0a4b,Tommy,Walker,keithhardin@example.net,001-513-242-1388x20908,1977-11-13,F,3496 Meyer Village,,Phillipsville,Virginia,93080,Uruguay,2025-06-06,FALSE,French,FALSE
b5b3871d-b0c6-48cc-9acf-b5f077e124ae,David,Oneal,ibaker@example.com,001-315-713-1528x5478,2005-05-09,Other,1853 Stacy Road,,East Derrickfurt,Iowa,88758,Congo,2024-03-13,FALSE,Spanish,TRUE
40b829a0-d037-4d14-89b8-f4c8fbc5776d,Theodore,Washington,jessicacampbell@example.org,+1-818-630-6178x9320,1986-05-17,F,935 Moreno Falls Suite 347,Suite 695,Phillipsbury,Delaware,99455,Serbia,2024-03-30,FALSE,French,TRUE
964a4dc3-be5f-4bd9-9ef2-aaf951e3ce40,Robert,West,elainewilson@example.com,515-862-7796x30448,1948-10-09,Other,5667 Ross Center Suite 735,,West Sethbury,Oregon,22329,Mauritania,2024-01-27,TRUE,German,TRUE
3920407a-c181-4e15-9b00-d7c7af9827c0,Kimberly,Rodriguez,david80@example.net,5617558108,1981-01-27,M,86342 Rivera Forge,,North Barry,Alaska,99476,Wallis and Futuna,2024-10-01,FALSE,German,TRUE
61953807-aaf1-4484-a1ed-d0a30288b2ba,Curtis,Sanders,swilliams@example.com,6333041662,1949-11-04,M,600 Cody Radial,Suite 394,Ronaldtown,Maryland,36421,Kuwait,2024-01-24,FALSE,French,TRUE
44ac124b-6b9c-4850-8832-9ccaa8bb5335,Cory,Costa,bbennett@example.org,868.247.4883,1978-06-16,Other,8173 Ray Fort Suite 579,,Lake Lanceberg,South Dakota,11463,Bhutan,2024-10-28,FALSE,Spanish,FALSE
cb6c458f-28a6-4c01-b627-b22de58845d7,Gary,Hancock,fwatkins@example.org,(297)789-3074x6452,1991-07-10,Other,43878 Edwards Run Apt. 577,,North Ronaldland,Missouri,17184,Saudi Arabia,2023-08-30,TRUE,English,TRUE
b770d10a-51ff-4f5f-bb69-a8d0201ca5c6,Fernando,Goodman,jameskane@example.org,8672287286,1964-10-29,Other,4485 Elliott Expressway,,West Alexandra,Indiana,80979,Zambia,2025-02-24,FALSE,English,TRUE
c8110903-0c64-4631-87c6-9ecbf6e55711,Nathan,Munoz,vford@example.net,001-622-587-0562x2710,1958-03-12,Other,751 Colleen Ranch,,North Michael,Oklahoma,30127,Guatemala,2024-12-20,FALSE,German,FALSE
78d068f4-d604-4deb-bead-f0abb8ae6dcc,Alexis,Lee,lori69@example.net,659-464-8831x9213,1962-07-12,Other,89659 Levy Street,Suite 320,East Christopher,South Carolina,19701,Cambodia,2023-12-26,FALSE,French,TRUE
2ab3b8f9-4619-4042-9e70-d24f5ed08147,Thomas,Smith,huangbrett@example.net,967.754.8138x666,1965-11-06,M,193 Sonia Village Suite 268,,Henryview,Utah,16261,Moldova,2025-07-18,TRUE,Spanish,TRUE
e2c784c7-e4c1-4a83-af03-9f3e1c166ae7,Ryan,Bailey,clinemelissa@example.net,(763)598-3652x037,1945-01-06,F,1548 Catherine Bypass Suite 760,,Joshuaton,Oregon,04489,Tokelau,2025-02-27,TRUE,French,FALSE
276c32fd-3884-459e-bd9d-3fcda3f297c8,Sara,Osborn,ehenry@example.net,+1-281-905-0922x2161,1988-01-06,M,1843 Marvin Spring,,Rachaelburgh,Pennsylvania,95152,Western Sahara,2024-05-30,FALSE,German,TRUE
10f43fe0-8820-42c9-ad06-60f26e3b2120,Zachary,Shepard,qbutler@example.net,2136824127,1986-01-17,M,862 Larry Points,,Davidmouth,Oregon,91765,Benin,2024-11-01,FALSE,German,FALSE
8b12db3c-55ff-478f-ac2e-38edcf00b5d7,Sarah,Davis,whitechristopher@example.com,001-602-503-5713,1995-06-30,Other,0642 Taylor Island,,Perezborough,Louisiana,26613,Christmas Island,2024-04-05,FALSE,French,FALSE
08f4bc5d-910e-433b-9783-a0bf5649dcfb,Jordan,Gonzales,burnsbeth@example.com,001-587-720-9628x93654,1992-03-30,Other,83437 Johnson Crescent Apt. 727,,Nathanfurt,Texas,77622,United Arab Emirates,2023-09-15,FALSE,Spanish,FALSE
b0d1a1d8-908c-4f3a-91db-d365d6424e4f,Marcus,Garcia,misty02@example.com,955.812.5427x8207,1994-05-17,Other,3459 Olson Locks Suite 038,,South Ronaldview,Oregon,53028,Nauru,2023-09-11,FALSE,Spanish,TRUE
a12a624a-8d1e-4b04-9e95-386ffe25dded,Frank,Jackson,olivia83@example.net,001-422-550-1425x76270,2004-09-19,M,4123 Samuel Stream,,East Gail,Wyoming,49555,Albania,2024-08-24,FALSE,German,TRUE
0deb64c2-0c54-47dc-a61d-a1971c0797bc,Erik,Garcia,ehale@example.net,(873)316-2526x5469,1968-03-28,Other,903 Katrina Land Suite 580,,Melendezbury,Florida,66030,Comoros,2023-09-23,FALSE,Spanish,TRUE
1d77685d-3e49-483b-81ed-4f1b784fc701,Jason,Graham,patrick26@example.org,346-770-4622x6817,1991-04-28,M,602 Anderson Parkways,Suite 707,Hendersonton,Maryland,56204,Eritrea,2025-03-18,FALSE,German,TRUE
e6e49707-0c5b-4d36-9b76-35b6862d4b06,Cynthia,Munoz,xshaw@example.com,001-758-651-2686x120,1958-01-30,F,0740 Miranda Mount Suite 095,,Ronaldport,Wyoming,03585,Mauritius,2024-03-14,TRUE,French,TRUE
180489d1-f971-4784-93d3-dc3c4c2cb1fb,Guy,Kelly,griffinkenneth@example.org,+1-415-908-6321x812,1973-12-21,F,7938 Williams Islands Suite 029,,South Williamland,Michigan,83959,San Marino,2024-04-10,FALSE,Spanish,FALSE
b9443025-b17e-46c6-b64f-829369a34b61,Roberto,Johnson,jennifer16@example.org,794.949.8830,1959-04-13,Other,2480 Browning Springs Suite 406,,North Kimberly,Texas,17509,Falkland Islands (Malvinas),2024-03-14,TRUE,Spanish,TRUE
93c61687-6eed-4234-9ce4-a514e913d186,Steven,Tyler,colton30@example.net,231-794-9796x95867,1967-10-24,M,7277 Amanda Extension Suite 460,,Lake Tommystad,Colorado,27705,San Marino,2024-10-04,FALSE,French,TRUE
84b4d545-b247-4a7a-9d83-0ae75289b4a4,Mike,Carter,shannon70@example.org,+1-592-895-9660x487,2007-04-27,F,9116 Jason Creek,,Gregoryburgh,Wyoming,96768,Iran,2024-10-20,FALSE,French,FALSE
ef962aaa-78b3-4ea6-a8aa-da2a3ffdc1c3,Ricky,Potter,rlester@example.com,001-451-458-8863x67747,1971-11-10,F,85721 Carpenter Manor Suite 630,Apt. 299,New Ashleychester,Alaska,43102,New Zealand,2024-03-01,FALSE,French,TRUE
37d3dca8-df58-474d-a4d2-957911110f2f,Garrett,Garrett,craneandrew@example.net,+1-468-683-2753x2735,1949-01-16,F,97739 Fritz Underpass,,South Vincent,Delaware,79669,Taiwan,2024-05-03,TRUE,Spanish,TRUE
fb0f4b40-7c8a-4fd0-b8fe-e01a9e54c497,Monica,Stout,stevenrivers@example.org,001-206-987-6164x8198,1977-05-09,Other,6056 Patterson Crossing,Apt. 249,Lake Garychester,Texas,45043,Cambodia,2025-07-29,FALSE,French,FALSE
bddae8d3-defa-4350-8417-5a543c0d6041,John,Olson,colton17@example.net,434.454.7574x9490,1980-02-21,Other,35954 Duffy Estate Suite 774,Apt. 229,Micheleview,South Dakota,30374,Antarctica (the territory South of 60 deg S),2025-06-10,FALSE,English,TRUE
f9917daa-f098-46d3-aca0-e347ef35c4de,Jason,Turner,greenjennifer@example.net,467.992.5298x58567,1956-07-27,Other,0153 Clark Drive Suite 913,,Victorshire,South Dakota,02100,Tajikistan,2025-03-21,FALSE,Spanish,FALSE
6b9ead37-3ab8-4d54-a47c-1ece785e5259,Megan,Logan,judithcox@example.org,(515)581-4888x1079,1962-01-22,F,337 Billy Rest,,Andrealand,West Virginia,25406,Saint Martin,2025-05-26,TRUE,French,TRUE
aff52147-08f5-4cfe-8598-00651e560727,Samantha,Escobar,alexandrabrown@example.org,399.577.1805,1977-03-08,F,1731 Carmen Hills,,New Russellville,Washington,58518,Slovakia (Slovak Republic),2024-12-31,FALSE,German,TRUE
0acf8f28-bde6-4a77-8e41-8e9e5303c245,James,Shaffer,qgay@example.com,+1-547-725-8784x448,1963-05-15,M,712 Smith Pass Suite 722,,Port Ryanport,Connecticut,58591,Guam,2024-12-27,TRUE,German,TRUE
006d7ca1-0b68-43ac-ad0e-28c992585195,Gloria,Carson,kimberlyhines@example.org,484-558-7149x3925,1996-10-14,M,29258 Valdez Turnpike Suite 434,,Michaelport,Mississippi,19504,Gambia,2024-05-05,TRUE,French,FALSE
636bac64-fc99-4680-bbcf-f9ec45c13035,Jessica,Calderon,shannon69@example.com,001-660-760-6527x40334,1946-03-31,F,6588 Lauren River Suite 411,,East Mark,New Mexico,95038,Nauru,2024-08-18,TRUE,French,TRUE
3fa35c16-977d-405f-9395-527a445b5bba,Stephanie,Arroyo,twatts@example.com,649.796.0105,1974-06-13,M,72156 Morgan Radial Suite 938,,South Johnshire,Ohio,87099,Eritrea,2024-10-25,FALSE,French,TRUE
b254d6ed-3c11-4c49-83be-aaf46e3438df,Amanda,Carter,taylorkayla@example.net,001-555-673-2573x755,1962-01-04,M,16667 Marie Circle,Suite 096,New Morganmouth,Ohio,64989,Finland,2024-11-08,FALSE,German,FALSE
6e339b68-957c-48f8-bebc-20f972168c2e,Matthew,Jones,cunninghamterri@example.org,-9377,1976-04-29,F,251 Deborah Junction Suite 860,Suite 940,Smithbury,Massachusetts,56488,Canada,2024-03-08,FALSE,Spanish,FALSE
99db591b-2f74-4f61-90d4-708e20fa686d,Melissa,Silva,amanda39@example.com,001-292-432-3421x089,1981-05-21,Other,55333 Martin Groves Apt. 350,,South David,Missouri,03833,Kenya,2025-06-23,TRUE,Spanish,TRUE
cf9ac1fb-95a9-4362-ac20-3c058a265e5d,Julie,Singh,cwilliams@example.com,336.491.1289,1996-02-14,Other,79556 Jason Course,,Timothyhaven,Delaware,60394,Andorra,2023-08-25,FALSE,German,TRUE
c76a5473-ff94-44e9-a089-8c3183ce3fda,Norman,Fisher,gomezsonya@example.org,(243)416-7045x02329,1979-12-05,F,70093 Watson Mall,,South Gerald,North Dakota,20342,Saint Vincent and the Grenadines,2025-05-09,FALSE,Spanish,TRUE
f58b9f83-6a57-4876-a50a-df93094aee33,Lisa,White,buchanananthony@example.org,865-249-5005x0702,1981-05-06,M,822 Alexis Fork Apt. 611,Suite 768,Taylortown,Maryland,62923,Latvia,2025-07-18,FALSE,German,TRUE
a3c62483-673c-40ee-aae7-2e648bb5491b,Rebecca,Anderson,summer17@example.com,001-393-523-8223x1164,1960-01-11,M,45798 Wolf Curve Suite 652,,Lake Rebeccafurt,South Dakota,06794,South Africa,2024-01-20,FALSE,French,FALSE
13e90dba-7367-45aa-b288-2ba7356562ff,Tiffany,Smith,conleyjohn@example.com,909-377-5396x73794,1995-05-01,F,855 Jonathan Valley Suite 871,,Kathrynview,California,48397,Japan,2024-12-30,FALSE,Spanish,TRUE
